OTU,VConL1,VConL2,VConL3,VConR1,VConR2,VConR3,VConS1,VConS2,VConS3,VFAL1,VFAL2,VFAL3,VFAR1,VFAR2,VFAR3,VFAS1,VFAS2,VFAS3,VWSHML1,VWSHML2,VWSHML3,VWSHMR1,VWSHMR2,VWSHMR3,VWSHMS1,VWSHMS2,VWSHMS3
OTU5353,0,0,44,0,8,3,1,3,7,0,4,8,0,1,3,10,13,19,65,19,14,3,4,0,19,30,15
OTU5355,1,2,11,1,0,1,26,21,2,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0
OTU5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5364,26,1123,350,2,8,8,7,15,54,111,47,3,4,0,31,2,4,68,171,265,293,0,15,13,50,41,16
OTU5366,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
OTU5367,0,0,1,0,0,0,4,1,9,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,15,0
OTU537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5373,18,0,0,9,0,0,18,4,0,0,2,17,0,0,0,2,0,0,13,31,107,26,68,35,24,27,23
OTU5374,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11
OTU5378,0,21,7,0,9,0,12,2,1,0,0,0,0,0,0,1,0,0,31,0,0,0,29,0,0,16,0
OTU538,0,0,0,0,9,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU5383,0,0,0,6,6,0,1,1,0,0,0,11,1,0,0,0,0,7,22,25,0,2,0,0,0,0,3
OTU5385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
OTU5386,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
OTU5388,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU5389,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
OTU5392,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
OTU5393,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
OTU5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
OTU54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU540,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU5400,17,83,6,3,10,13,7,3,3,39,13,54,1,11,48,4,3,23,84,103,173,56,95,23,3,54,25
OTU5411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
OTU5414,10,0,0,0,6,0,0,1,5,0,1,27,7,0,0,0,3,0,17,0,0,13,0,0,3,21,16
OTU5416,21,0,0,0,0,26,0,0,0,0,0,0,0,0,5,0,2,1,357,0,0,0,0,0,26,16,61
OTU5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,11,5
OTU542,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU5421,0,2,25,0,9,2,0,5,12,0,2,0,0,0,2,14,5,29,3,4,1,0,2,5,1,7,22
OTU543,0,14,0,0,0,0,0,0,12,0,0,0,0,0,6,1,0,0,0,0,0,0,25,0,0,0,0
OTU5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
OTU544,24,0,5,0,0,0,9,4,0,0,0,0,0,0,0,0,1,0,35,0,0,0,0,0,1,9,0
OTU5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU545,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5451,2,0,0,0,1,0,0,0,0,3,1,9,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0
OTU5455,90,176,46,36,13,9,101,82,48,26,23,39,0,10,10,1,15,31,10,46,71,27,21,10,12,24,10
OTU5457,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5458,2,7,49,5,11,21,5,9,8,1,20,16,3,37,4,14,0,23,94,71,88,75,56,15,31,24,17
OTU5461,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5462,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5465,10,362,32,7,7,4,9,3,42,2,0,0,0,0,5,1,1,28,5,48,0,0,9,24,0,700,8
OTU5474,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,0,0
OTU5479,1,0,0,0,1,0,0,0,1,0,1,11,0,0,0,0,2,0,1,8,4,0,0,0,0,0,0
OTU5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU5495,0,0,78,17,22,27,11,4,24,0,41,120,33,34,103,6,7,43,89,286,256,217,210,78,99,95,16
OTU5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
OTU5497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
OTU55,21,0,0,0,0,5,93,12,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0
OTU550,10,40,14,3,2,0,15,5,32,0,5,18,0,5,16,1,0,25,0,0,0,0,0,0,0,0,4
OTU5504,0,308,123,4,0,0,0,2,9,10,18,0,1,0,0,1,4,6,28,70,50,0,22,11,27,4,16
OTU5505,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1
OTU5507,0,0,1,0,0,3,0,0,0,0,0,10,0,0,1,1,0,0,1,27,61,13,17,1,1,0,0
OTU5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU552,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5520,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
OTU5523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5527,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0
OTU553,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5532,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0
OTU5541,50,255,643,151,355,255,87,52,192,39,236,1156,342,226,577,119,34,398,559,2363,2914,864,880,445,340,469,268
OTU5543,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU5545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU555,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
OTU5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU556,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU5563,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU5564,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
OTU5566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5573,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
OTU5579,0,4,107,5,11,11,3,8,17,0,17,31,2,3,7,9,1,81,78,94,57,6,9,2,32,39,25
OTU558,1,1,2,0,0,0,1,0,1,0,0,0,0,0,5,0,2,12,1,6,0,0,0,0,0,0,0
OTU5580,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5583,0,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,56,0,0,0,0,0,11,0
OTU5585,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,35,1,0,0,1,0,0,0,0
OTU5590,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5592,3,23,24,0,14,6,0,0,0,6,0,3,0,0,0,2,0,0,0,57,0,24,24,9,6,0,0
OTU5596,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5597,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU56,0,0,0,2,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5602,0,0,0,0,0,0,0,0,0,0,13,28,0,0,0,0,0,0,0,73,0,1,63,0,0,0,0
OTU561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5625,30,14,25,8,4,0,1,7,3,30,0,0,0,13,7,1,0,4,5,29,23,0,0,2,0,0,1
OTU5628,0,0,2,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
OTU5629,0,0,83,15,26,19,23,38,17,0,37,95,18,143,48,15,7,30,125,401,193,131,243,52,108,76,54
OTU563,22,62,39,5,27,1,14,8,12,18,12,10,0,19,14,39,4,67,39,68,0,0,20,50,10,29,53
OTU5630,21,67,10,15,14,0,16,24,12,0,0,0,0,10,16,4,0,0,7,0,160,0,25,23,25,10,7
OTU5634,1,0,0,80,1,2,0,0,0,2,1,60,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
OTU5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,29,0,0,0,0,0,0
OTU5636,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,38,0,0,0,0,0,0
OTU5637,0,0,0,3,29,22,3,4,9,0,21,19,0,0,26,6,5,6,25,12,104,15,35,64,36,11,22
OTU5638,0,0,0,0,7,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,2,0,2,5,1,3
OTU5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU564,33,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0
OTU5642,1,0,228,44,107,51,46,122,46,3,255,494,124,321,186,36,8,47,281,829,739,677,332,75,120,125,63
OTU5643,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,68,0,0,0,0,0,0
OTU5645,0,0,0,0,0,0,2,0,1,0,0,10,0,0,0,0,2,1,9,11,8,6,6,1,0,1,0
OTU565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5651,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,25,0,23,0,0,0,0
OTU5652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5659,0,8,24,0,0,0,3,0,0,0,0,0,0,0,0,7,0,5,0,0,52,0,0,0,0,8,0
OTU566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5670,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,4,5,4,0,1,1,1,0
OTU5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,10,0
OTU5678,0,12,5,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,17,0
OTU5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
OTU5686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU569,1,7,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,5,0,0,0,0,12,0,0,0,0
OTU5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5691,0,1,1,0,4,0,0,0,1,0,0,0,1,2,1,0,0,2,3,1,5,6,6,2,3,1,0
OTU5692,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
OTU5696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5703,0,0,5,2,27,9,9,3,3,0,5,8,4,17,4,1,0,7,2,2,22,17,8,11,0,8,8
OTU5706,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,8,23,96,88,0,0,0,0
OTU5708,1,1,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0
OTU571,36,29,14,3,13,8,14,2,12,35,12,62,20,0,0,1,12,17,799,0,0,0,140,19,24,18,93
OTU5718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OTU5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5727,7,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0
OTU5728,11,70,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,7,0,31,0,0,0,0,10,1
OTU5729,3,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,1,3,0,0,20,0,0,0,0,7,3
OTU573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
OTU5736,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
OTU575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
OTU5758,0,0,15,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,5,1,6,9,2,1,0,0,0
OTU576,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0
OTU5766,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5772,6,45,228,40,94,52,25,55,55,9,126,133,23,248,48,39,14,87,512,356,526,308,353,115,120,66,52
OTU5778,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6,7,2
OTU5781,378,582,176,101,54,81,302,69,108,304,108,354,2,11,310,61,40,178,55,159,50,12,116,193,64,40,337
OTU5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU579,8,52,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,30,38,0,0,0,0,0,26,0
OTU5791,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
OTU5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU5799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU58,8,0,0,1,0,0,45,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
OTU580,136,57,312,15,188,38,91,24,209,58,44,17,5,1,215,331,126,433,157,0,107,24,68,242,89,180,428
OTU5808,2,0,10,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0
OTU581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5810,72,0,0,0,0,10,0,0,0,167,0,10,0,0,0,0,1,0,0,0,0,11,0,23,0,0,0
OTU5812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
OTU5815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,0
OTU582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU583,56,0,12,0,16,19,3,21,13,0,7,0,0,35,0,17,1,21,0,0,0,0,29,53,25,27,6
OTU5831,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
OTU5833,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
OTU5835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
OTU584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5840,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
OTU5847,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0
OTU5848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU585,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5851,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
OTU5854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
OTU5855,8,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,62,2,0,0,0,0
OTU586,1,164,8,0,0,0,7,5,21,0,0,0,0,0,0,1,9,0,44,0,0,0,0,0,1,33,15
OTU5860,0,0,101,28,122,48,31,18,37,0,98,278,50,47,135,16,11,75,231,319,470,410,246,157,126,102,79
OTU5861,131,162,77,31,94,25,67,99,204,11,13,1,14,28,94,67,14,345,50,1,1,4379,26,61,231,126,69
OTU5863,0,0,0,0,5,0,0,0,3,0,0,1,0,0,5,0,0,11,0,0,0,18,0,0,0,0,0
OTU587,0,0,0,0,6,0,2,1,10,0,0,0,0,0,0,16,1,12,0,0,0,0,0,39,13,10,34
OTU5872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5878,0,0,0,2,9,0,2,1,0,1,2,5,0,0,0,2,0,1,0,1,0,7,17,2,0,0,0
OTU5880,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0
OTU5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5889,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU589,0,0,0,8,1,5,0,0,0,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5894,6,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,1,0,0,12,17,0,6,0,0
OTU5899,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5902,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
OTU5906,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0
OTU5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5908,0,0,0,0,0,0,1,1,5,0,0,2,3,0,2,7,0,28,0,0,0,29,0,9,6,0,13
OTU5909,137,0,0,5,28,3,0,2,16,114,0,11,8,0,7,4,1,21,0,18,0,12,0,10,2,21,0
OTU5914,2,0,0,78,14,1,0,0,0,0,0,0,5,0,2,2,0,0,0,1,0,19,16,33,0,0,5
OTU593,70,9,10,13,0,3,37,57,2,0,6,0,0,6,22,4,0,17,7,0,0,31,0,0,0,0,0
OTU5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,0,0,0
OTU594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5945,58,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0
OTU595,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5952,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU5956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
OTU5958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
OTU5959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
OTU596,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU5961,0,0,37,2,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,26,0,0,7,4
OTU5966,0,0,0,4,0,2,3,1,0,0,0,0,5,0,0,0,0,1,1,0,0,0,27,0,0,2,0
OTU597,0,0,0,4,0,1,2,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0
OTU5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
OTU5976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
OTU5978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
OTU598,29,1,0,1,0,0,136,23,0,0,8,1,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0
OTU5984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1
OTU599,0,0,0,0,0,0,6,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
OTU5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU5993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
OTU6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0
OTU600,0,0,7,0,0,1,2,38,0,0,0,0,0,0,12,0,1,32,0,0,0,0,0,4,0,14,0
OTU6000,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,1578,111,0,0,0
OTU6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU601,0,33,31,0,59,21,4,4,95,16,11,8,16,0,57,25,10,51,5,0,0,0,0,67,31,58,160
OTU6010,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,149,0,0,0,0
OTU6014,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
OTU6016,2,0,15,7,6,14,1,7,4,1,8,35,2,65,9,0,2,5,42,61,76,35,19,3,13,0,6
OTU6017,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6018,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU602,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
OTU6021,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,11,6,0
OTU6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,0
OTU6024,4,1,14,0,1,0,12,8,3,0,0,0,0,0,0,0,0,10,1,0,0,0,127,0,0,0,0
OTU6028,0,0,0,0,0,0,74,27,5,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,6,6,0
OTU6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
