OTU,FConL1,FConL2,FConL3,FFAL1,FFAL2,FFAL3,FHAL1,FHAL2,FHAL3,VConL1,VConL2,VConL3,VFAL1,VFAL2,VFAL3,VHAL1,VHAL2,VHAL3
OTU909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU912,0,6,0,0,0,0,0,0,2,6,0,0,0,0,3,0,0,0
OTU913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU914,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
OTU915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU918,38,21,3,20,48,44,131,118,73,123,72,129,107,139,341,70,103,34
OTU919,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
OTU92,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
OTU921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0
OTU923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU93,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,0,0,0
OTU930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
OTU936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
OTU94,0,0,0,0,0,0,13,0,19,0,24,6,0,0,0,0,0,0
OTU940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU95,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
OTU950,6,3,1,0,6,0,0,0,0,0,0,0,5,5,0,0,0,0
OTU951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
OTU954,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU958,6,9,2,0,0,0,1,12,41,85,0,0,108,4,76,0,0,1
OTU960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU962,0,0,0,0,0,0,3,0,2,0,0,0,0,0,6,0,0,0
OTU963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU965,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
OTU966,0,0,0,0,0,0,22,17,20,11,0,29,2,0,16,0,0,0
OTU967,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
OTU97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
OTU972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0
OTU991,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
